resp.id;ques;alt;spec;vel;qual;priv;cost;choice
46;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
46;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
46;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
46;2;alt3;Codice;Lento;Sufficente;Alta;15;0
46;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
46;3;alt2;Content;Lento;Ottimale;Alta;15;1
46;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
46;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
46;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
46;4;alt3;Content;Veloce;Ottimale;Alta;25;1
46;5;alt1;Codice;Lento;Sufficente;Alta;25;0
46;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
46;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
46;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
46;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
46;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
46;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
46;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
46;7;alt3;Content;Veloce;Sufficente;Alta;20;0
46;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
46;8;alt2;Content;Lento;Ottimale;Alta;20;0
46;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
46;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
46;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
46;9;alt3;Content;Lento;Sufficente;Alta;15;0
46;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
46;10;alt2;Content;Lento;Ottimale;Bassa;20;1
46;10;alt3;Content;Lento;Sufficente;Alta;25;0
47;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
47;1;alt2;Codice;Lento;Sufficente;Alta;20;1
47;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
47;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
47;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
47;2;alt3;Codice;Lento;Sufficente;Alta;15;1
47;3;alt1;Codice;Lento;Sufficente;Bassa;20;1
47;3;alt2;Content;Lento;Ottimale;Alta;15;0
47;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
47;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
47;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
47;4;alt3;Content;Veloce;Ottimale;Alta;25;0
47;5;alt1;Codice;Lento;Sufficente;Alta;25;0
47;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
47;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
47;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
47;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
47;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
47;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
47;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
47;7;alt3;Content;Veloce;Sufficente;Alta;20;0
47;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
47;8;alt2;Content;Lento;Ottimale;Alta;20;0
47;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
47;9;alt1;Codice;Veloce;Sufficente;Bassa;25;1
47;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
47;9;alt3;Content;Lento;Sufficente;Alta;15;0
47;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
47;10;alt2;Content;Lento;Ottimale;Bassa;20;0
47;10;alt3;Content;Lento;Sufficente;Alta;25;1
48;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
48;1;alt2;Codice;Lento;Sufficente;Alta;20;0
48;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
48;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
48;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
48;2;alt3;Codice;Lento;Sufficente;Alta;15;1
48;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
48;3;alt2;Content;Lento;Ottimale;Alta;15;1
48;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
48;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
48;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
48;4;alt3;Content;Veloce;Ottimale;Alta;25;0
48;5;alt1;Codice;Lento;Sufficente;Alta;25;0
48;5;alt2;Assistente;Lento;Sufficente;Bassa;15;1
48;5;alt3;Codice;Veloce;Ottimale;Alta;20;0
48;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
48;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
48;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
48;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
48;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
48;7;alt3;Content;Veloce;Sufficente;Alta;20;1
48;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
48;8;alt2;Content;Lento;Ottimale;Alta;20;0
48;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;1
48;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
48;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
48;9;alt3;Content;Lento;Sufficente;Alta;15;1
48;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
48;10;alt2;Content;Lento;Ottimale;Bassa;20;0
48;10;alt3;Content;Lento;Sufficente;Alta;25;0
49;1;alt1;Assistente;Lento;Ottimale;Bassa;25;1
49;1;alt2;Codice;Lento;Sufficente;Alta;20;0
49;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
49;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
49;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
49;2;alt3;Codice;Lento;Sufficente;Alta;15;0
49;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
49;3;alt2;Content;Lento;Ottimale;Alta;15;0
49;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
49;4;alt1;Assistente;Lento;Sufficente;Alta;20;1
49;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
49;4;alt3;Content;Veloce;Ottimale;Alta;25;0
49;5;alt1;Codice;Lento;Sufficente;Alta;25;0
49;5;alt2;Assistente;Lento;Sufficente;Bassa;15;1
49;5;alt3;Codice;Veloce;Ottimale;Alta;20;0
49;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
49;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
49;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
49;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
49;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
49;7;alt3;Content;Veloce;Sufficente;Alta;20;0
49;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
49;8;alt2;Content;Lento;Ottimale;Alta;20;0
49;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;1
49;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
49;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
49;9;alt3;Content;Lento;Sufficente;Alta;15;0
49;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
49;10;alt2;Content;Lento;Ottimale;Bassa;20;0
49;10;alt3;Content;Lento;Sufficente;Alta;25;0
50;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
50;1;alt2;Codice;Lento;Sufficente;Alta;20;0
50;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
50;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
50;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
50;2;alt3;Codice;Lento;Sufficente;Alta;15;1
50;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
50;3;alt2;Content;Lento;Ottimale;Alta;15;1
50;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
50;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
50;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
50;4;alt3;Content;Veloce;Ottimale;Alta;25;1
50;5;alt1;Codice;Lento;Sufficente;Alta;25;0
50;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
50;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
50;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
50;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
50;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
50;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
50;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
50;7;alt3;Content;Veloce;Sufficente;Alta;20;0
50;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
50;8;alt2;Content;Lento;Ottimale;Alta;20;0
50;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
50;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
50;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
50;9;alt3;Content;Lento;Sufficente;Alta;15;1
50;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
50;10;alt2;Content;Lento;Ottimale;Bassa;20;0
50;10;alt3;Content;Lento;Sufficente;Alta;25;1
51;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
51;1;alt2;Codice;Lento;Sufficente;Alta;20;1
51;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
51;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
51;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
51;2;alt3;Codice;Lento;Sufficente;Alta;15;1
51;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
51;3;alt2;Content;Lento;Ottimale;Alta;15;1
51;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
51;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
51;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
51;4;alt3;Content;Veloce;Ottimale;Alta;25;1
51;5;alt1;Codice;Lento;Sufficente;Alta;25;0
51;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
51;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
51;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
51;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
51;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
51;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
51;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
51;7;alt3;Content;Veloce;Sufficente;Alta;20;1
51;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
51;8;alt2;Content;Lento;Ottimale;Alta;20;1
51;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
51;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
51;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
51;9;alt3;Content;Lento;Sufficente;Alta;15;1
51;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
51;10;alt2;Content;Lento;Ottimale;Bassa;20;1
51;10;alt3;Content;Lento;Sufficente;Alta;25;0
52;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
52;1;alt2;Codice;Lento;Sufficente;Alta;20;0
52;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
52;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
52;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
52;2;alt3;Codice;Lento;Sufficente;Alta;15;0
52;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
52;3;alt2;Content;Lento;Ottimale;Alta;15;1
52;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
52;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
52;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
52;4;alt3;Content;Veloce;Ottimale;Alta;25;1
52;5;alt1;Codice;Lento;Sufficente;Alta;25;0
52;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
52;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
52;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
52;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
52;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
52;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
52;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
52;7;alt3;Content;Veloce;Sufficente;Alta;20;0
52;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
52;8;alt2;Content;Lento;Ottimale;Alta;20;0
52;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
52;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
52;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
52;9;alt3;Content;Lento;Sufficente;Alta;15;1
52;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
52;10;alt2;Content;Lento;Ottimale;Bassa;20;0
52;10;alt3;Content;Lento;Sufficente;Alta;25;0
53;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
53;1;alt2;Codice;Lento;Sufficente;Alta;20;1
53;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
53;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
53;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
53;2;alt3;Codice;Lento;Sufficente;Alta;15;1
53;3;alt1;Codice;Lento;Sufficente;Bassa;20;1
53;3;alt2;Content;Lento;Ottimale;Alta;15;0
53;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
53;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
53;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
53;4;alt3;Content;Veloce;Ottimale;Alta;25;0
53;5;alt1;Codice;Lento;Sufficente;Alta;25;0
53;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
53;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
53;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
53;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
53;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
53;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
53;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
53;7;alt3;Content;Veloce;Sufficente;Alta;20;0
53;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
53;8;alt2;Content;Lento;Ottimale;Alta;20;0
53;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;1
53;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
53;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
53;9;alt3;Content;Lento;Sufficente;Alta;15;0
53;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
53;10;alt2;Content;Lento;Ottimale;Bassa;20;0
53;10;alt3;Content;Lento;Sufficente;Alta;25;0
54;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
54;1;alt2;Codice;Lento;Sufficente;Alta;20;0
54;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
54;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
54;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
54;2;alt3;Codice;Lento;Sufficente;Alta;15;1
54;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
54;3;alt2;Content;Lento;Ottimale;Alta;15;1
54;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
54;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
54;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
54;4;alt3;Content;Veloce;Ottimale;Alta;25;1
54;5;alt1;Codice;Lento;Sufficente;Alta;25;0
54;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
54;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
54;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
54;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
54;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
54;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
54;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
54;7;alt3;Content;Veloce;Sufficente;Alta;20;0
54;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
54;8;alt2;Content;Lento;Ottimale;Alta;20;0
54;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
54;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
54;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
54;9;alt3;Content;Lento;Sufficente;Alta;15;1
54;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
54;10;alt2;Content;Lento;Ottimale;Bassa;20;1
54;10;alt3;Content;Lento;Sufficente;Alta;25;0
55;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
55;1;alt2;Codice;Lento;Sufficente;Alta;20;1
55;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
55;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
55;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
55;2;alt3;Codice;Lento;Sufficente;Alta;15;1
55;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
55;3;alt2;Content;Lento;Ottimale;Alta;15;0
55;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
55;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
55;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
55;4;alt3;Content;Veloce;Ottimale;Alta;25;1
55;5;alt1;Codice;Lento;Sufficente;Alta;25;0
55;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
55;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
55;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
55;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
55;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
55;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
55;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
55;7;alt3;Content;Veloce;Sufficente;Alta;20;0
55;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
55;8;alt2;Content;Lento;Ottimale;Alta;20;1
55;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
55;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
55;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
55;9;alt3;Content;Lento;Sufficente;Alta;15;1
55;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
55;10;alt2;Content;Lento;Ottimale;Bassa;20;0
55;10;alt3;Content;Lento;Sufficente;Alta;25;1
56;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
56;1;alt2;Codice;Lento;Sufficente;Alta;20;0
56;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
56;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
56;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
56;2;alt3;Codice;Lento;Sufficente;Alta;15;0
56;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
56;3;alt2;Content;Lento;Ottimale;Alta;15;1
56;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
56;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
56;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
56;4;alt3;Content;Veloce;Ottimale;Alta;25;1
56;5;alt1;Codice;Lento;Sufficente;Alta;25;0
56;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
56;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
56;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
56;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
56;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
56;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
56;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
56;7;alt3;Content;Veloce;Sufficente;Alta;20;0
56;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
56;8;alt2;Content;Lento;Ottimale;Alta;20;0
56;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
56;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
56;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
56;9;alt3;Content;Lento;Sufficente;Alta;15;1
56;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
56;10;alt2;Content;Lento;Ottimale;Bassa;20;0
56;10;alt3;Content;Lento;Sufficente;Alta;25;1
57;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
57;1;alt2;Codice;Lento;Sufficente;Alta;20;0
57;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
57;2;alt1;Content;Veloce;Ottimale;Bassa;25;1
57;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;0
57;2;alt3;Codice;Lento;Sufficente;Alta;15;0
57;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
57;3;alt2;Content;Lento;Ottimale;Alta;15;1
57;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
57;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
57;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
57;4;alt3;Content;Veloce;Ottimale;Alta;25;1
57;5;alt1;Codice;Lento;Sufficente;Alta;25;0
57;5;alt2;Assistente;Lento;Sufficente;Bassa;15;1
57;5;alt3;Codice;Veloce;Ottimale;Alta;20;0
57;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
57;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
57;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
57;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
57;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
57;7;alt3;Content;Veloce;Sufficente;Alta;20;1
57;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
57;8;alt2;Content;Lento;Ottimale;Alta;20;1
57;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
57;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
57;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
57;9;alt3;Content;Lento;Sufficente;Alta;15;1
57;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
57;10;alt2;Content;Lento;Ottimale;Bassa;20;0
57;10;alt3;Content;Lento;Sufficente;Alta;25;1
58;1;alt1;Assistente;Lento;Ottimale;Bassa;25;1
58;1;alt2;Codice;Lento;Sufficente;Alta;20;0
58;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
58;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
58;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
58;2;alt3;Codice;Lento;Sufficente;Alta;15;0
58;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
58;3;alt2;Content;Lento;Ottimale;Alta;15;0
58;3;alt3;Assistente;Veloce;Sufficente;Alta;25;1
58;4;alt1;Assistente;Lento;Sufficente;Alta;20;1
58;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
58;4;alt3;Content;Veloce;Ottimale;Alta;25;0
58;5;alt1;Codice;Lento;Sufficente;Alta;25;0
58;5;alt2;Assistente;Lento;Sufficente;Bassa;15;1
58;5;alt3;Codice;Veloce;Ottimale;Alta;20;0
58;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
58;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
58;6;alt3;Assistente;Veloce;Sufficente;Alta;25;1
58;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
58;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
58;7;alt3;Content;Veloce;Sufficente;Alta;20;0
58;8;alt1;Codice;Veloce;Ottimale;Alta;25;0
58;8;alt2;Content;Lento;Ottimale;Alta;20;0
58;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;1
58;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
58;9;alt2;Assistente;Lento;Ottimale;Bassa;20;1
58;9;alt3;Content;Lento;Sufficente;Alta;15;0
58;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;1
58;10;alt2;Content;Lento;Ottimale;Bassa;20;0
58;10;alt3;Content;Lento;Sufficente;Alta;25;0
59;1;alt1;Assistente;Lento;Ottimale;Bassa;25;1
59;1;alt2;Codice;Lento;Sufficente;Alta;20;0
59;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
59;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
59;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
59;2;alt3;Codice;Lento;Sufficente;Alta;15;0
59;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
59;3;alt2;Content;Lento;Ottimale;Alta;15;1
59;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
59;4;alt1;Assistente;Lento;Sufficente;Alta;20;0
59;4;alt2;Codice;Veloce;Sufficente;Bassa;15;1
59;4;alt3;Content;Veloce;Ottimale;Alta;25;0
59;5;alt1;Codice;Lento;Sufficente;Alta;25;0
59;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
59;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
59;6;alt1;Codice;Lento;Ottimale;Bassa;15;0
59;6;alt2;Content;Veloce;Ottimale;Bassa;20;1
59;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
59;7;alt1;Codice;Lento;Ottimale;Bassa;25;0
59;7;alt2;Assistente;Lento;Ottimale;Alta;25;1
59;7;alt3;Content;Veloce;Sufficente;Alta;20;0
59;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
59;8;alt2;Content;Lento;Ottimale;Alta;20;0
59;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
59;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
59;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
59;9;alt3;Content;Lento;Sufficente;Alta;15;1
59;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
59;10;alt2;Content;Lento;Ottimale;Bassa;20;1
59;10;alt3;Content;Lento;Sufficente;Alta;25;0
60;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
60;1;alt2;Codice;Lento;Sufficente;Alta;20;0
60;1;alt3;Content;Veloce;Ottimale;Bassa;15;1
60;2;alt1;Content;Veloce;Ottimale;Bassa;25;0
60;2;alt2;Assistente;Veloce;Ottimale;Bassa;20;1
60;2;alt3;Codice;Lento;Sufficente;Alta;15;0
60;3;alt1;Codice;Lento;Sufficente;Bassa;20;0
60;3;alt2;Content;Lento;Ottimale;Alta;15;1
60;3;alt3;Assistente;Veloce;Sufficente;Alta;25;0
60;4;alt1;Assistente;Lento;Sufficente;Alta;20;1
60;4;alt2;Codice;Veloce;Sufficente;Bassa;15;0
60;4;alt3;Content;Veloce;Ottimale;Alta;25;0
60;5;alt1;Codice;Lento;Sufficente;Alta;25;0
60;5;alt2;Assistente;Lento;Sufficente;Bassa;15;0
60;5;alt3;Codice;Veloce;Ottimale;Alta;20;1
60;6;alt1;Codice;Lento;Ottimale;Bassa;15;1
60;6;alt2;Content;Veloce;Ottimale;Bassa;20;0
60;6;alt3;Assistente;Veloce;Sufficente;Alta;25;0
60;7;alt1;Codice;Lento;Ottimale;Bassa;25;1
60;7;alt2;Assistente;Lento;Ottimale;Alta;25;0
60;7;alt3;Content;Veloce;Sufficente;Alta;20;0
60;8;alt1;Codice;Veloce;Ottimale;Alta;25;1
60;8;alt2;Content;Lento;Ottimale;Alta;20;0
60;8;alt3;Assistente;Veloce;Sufficente;Bassa;15;0
60;9;alt1;Codice;Veloce;Sufficente;Bassa;25;0
60;9;alt2;Assistente;Lento;Ottimale;Bassa;20;0
60;9;alt3;Content;Lento;Sufficente;Alta;15;1
60;10;alt1;Assistente;Veloce;Sufficente;Bassa;15;0
60;10;alt2;Content;Lento;Ottimale;Bassa;20;1
60;10;alt3;Content;Lento;Sufficente;Alta;25;0
61;1;alt1;Assistente;Lento;Ottimale;Bassa;25;0
61;1;alt2;Codice;Lento;Sufficente;Alta;20;1
61;1;alt3;Content;Veloce;Ottimale;Bassa;15;0
